Date,Team,Opponent,WL,vs,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,W%,MIN1,FGM1,FGA1,FG_PCT1,FG3M1,FG3A1,FG3_PCT1,FTM1,FTA1,FT_PCT1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1,W%1
"NOV 03, 2013",ATL,LAL,L,0,240.0,37.666666666666664,82.216666666666669,0.4587666666666666,9.5,25.300000000000001,0.37195,16.533333333333335,21.233333333333334,0.77939999999999998,9.0333333333333332,31.149999999999999,40.18333333333333,25.183333333333334,8.4666666666666668,4.1166666666666663,14.65,18.949999999999999,101.36666666666666,0.42599999999999999,480.0,37.802549427679494,83.984911550468254,0.45111602497398545,9.3603017689906345,24.637617065556711,0.37616519250780434,16.753902185223726,22.278355879292402,0.75157648283038492,9.0655567117585836,32.409209157127997,41.474765868886578,23.785639958376692,6.9503121748178982,5.7372528616024976,15.13137356919875,20.115244536940686,101.71930280957336,0.33300000000000002
"NOV 05, 2013",ATL,SAC,W,1,480.0,37.694444444444443,82.303611111111124,0.45861277777777776,9.4916666666666671,25.338333333333331,0.37089916666666667,16.475555555555555,21.070555555555554,0.78163999999999989,9.0672222222222221,31.169166666666669,40.236388888888889,25.203055555555558,8.4911111111111115,4.1352777777777776,14.6775,19.065833333333334,101.35611111111112,0.42599999999999999,480.0,37.199677506046761,82.765654393980114,0.45106799247514112,6.3832303144316036,18.78285407148616,0.33552136522440212,20.917226552002152,26.968019349637192,0.7779674818597152,11.999462510077935,31.881483472184897,43.88094598226283,19.350443429185706,7.3665681268476213,3.9002956194571352,14.681805966138135,22.8344531040043,101.69981187852729,0.35499999999999998
"NOV 07, 2013",ATL,DEN,L,1,720.0,37.656018518518522,82.175337962962956,0.45885632407407406,9.4998611111111106,25.393972222222221,0.37026415277777774,16.516814814814815,20.988398148148146,0.7857006666666666,9.0516759259259256,30.988652777777776,40.0403287037037,25.189773148148149,8.4826296296296295,4.1541990740740742,14.738791666666666,19.016930555555557,101.32871296296297,0.42599999999999999,480.0,38.168888888888887,85.308888888888887,0.44816305555555563,8.5247222222222216,23.456111111111113,0.36204277777777777,18.830833333333331,26.239444444444448,0.72006499999999984,12.375,32.831111111111113,45.206111111111113,22.116388888888888,7.3047222222222219,5.5761111111111115,15.064722222222223,23.083611111111111,103.69333333333334,0.443
"NOV 09, 2013",ATL,ORL,W,1,960.0,37.63361882716049,82.19492692901234,0.45848726280864199,9.5248587962962947,25.450538425925924,0.37036855532407403,16.47542839506173,20.904871450617286,0.78661234444444439,9.0525371913580255,31.055130324074074,40.107667515432098,25.17626936728395,8.4406734567901243,4.1067690586419756,14.751104861111111,19.083879398148149,101.26752484567901,0.42599999999999999,1225.0,36.486629074076731,82.86608435175286,0.44029589864064494,6.7134386233498464,19.62451704682946,0.34365325249314205,16.539166348492671,21.506156682301857,0.77381165740790336,9.4567174689374571,32.295669165015823,41.752386633953279,20.914438555695142,7.7797301595332327,4.1035312138843718,13.599243518585348,19.947261598367003,96.225863119995964,0.29699999999999999
"NOV 11, 2013",ATL,CHA,W,0,1200.0,37.544179140946504,81.998175711162546,0.4585120505221193,9.5502731095679021,25.44138073302469,0.37140803124614197,16.533352201646089,20.936619308127568,0.78832255018518504,8.9867461445473236,31.02271582947531,40.009461974022635,25.079207190072015,8.3980180144032932,4.0252152096193416,14.813623275462962,19.018610721450617,101.17198359310699,0.42599999999999999,1200.0,35.956706501923513,81.771660735547144,0.44064709183132955,6.0819455491362637,17.019088022379705,0.35505615411892577,17.893906122993307,24.219275666129604,0.73664136189914431,8.9051528097619812,32.97449833344691,41.879651143208896,21.373933579317459,6.1402681429061587,5.0206704217320306,11.747229145260018,18.009419265087534,95.889264675976591,0.46000000000000002
"NOV 13, 2013",ATL,NYK,L,1,1440.0,37.453248793295614,81.864811973015264,0.45818725136415467,9.6094443280607003,25.548737078575105,0.37233149843357766,16.608908071673525,21.002229629929698,0.78969459268827147,9.0198585802897817,31.006427759966567,40.026286340256341,24.897193976573217,8.387984981310014,3.9923021297796644,14.86051699672068,19.085587566808126,101.12484998632544,0.42599999999999999,1200.0,37.088113090571682,83.449913679770646,0.4450559282690581,9.2220820732112045,24.854631647718357,0.36651855054676269,14.93866725844657,19.985733708517824,0.74802341479277812,10.935512506616758,30.109291006830652,41.044803513447405,20.506595899300738,7.4757191714976985,4.4959399434367668,12.291835573813609,22.141766065540779,98.336975512801132,0.375
"NOV 15, 2013",ATL,PHI,W,0,1680.0,37.494136273183877,81.962558839232173,0.45814037222022386,9.6029350668617113,25.524549363218018,0.37237035674080393,16.502389872868083,20.885600123761858,0.78917283589974274,9.0701895566279447,30.939868222632676,40.010057779260613,24.878813876182772,8.4111180643318484,4.0088404986093256,14.891525613332691,19.03701402625493,101.09359748609752,0.42599999999999999,1995.0,37.716764314365598,88.289921858158095,0.42943290186731309,6.6530013670383585,22.072946424888631,0.30335486483494589,17.073248356407426,23.894680644648435,0.71178920806053581,11.973059250011259,31.557316442868245,43.53037569287951,21.71223754761585,9.4765603521331858,3.9034298945556785,16.934993044579315,22.473423763528693,99.159778352176971,0.24199999999999999
"NOV 16, 2013",ATL,NYK,W,0,1920.0,37.535705211070272,82.045268153219396,0.45819271175722759,9.6796506513094069,25.549958519271652,0.375109862686484,16.510763037415884,20.88369345915789,0.78962571649807167,9.08802604923841,30.805532693009884,39.893558742248295,24.926794107452483,8.5346366987373781,3.9756545069194806,14.889717706888234,19.104297593359181,101.26182411086582,0.42599999999999999,1680.0,37.187682342902896,83.401069899808661,0.44653491614765983,9.2299441098193729,24.755497916113473,0.36824111439645763,14.935193018542996,19.951263610503659,0.74930005215198259,11.013318021441734,30.225410925668516,41.238728947110253,20.523813757504616,7.4435741311298997,4.576056943390526,12.476280803814699,22.193921341510464,98.540501814168152,0.375
"NOV 19, 2013",ATL,MIA,L,1,2160.0,37.511300297921444,82.062689289106373,0.45781259028651466,9.6743114954978982,25.592457827926182,0.37411169373125869,16.369275754706152,20.715088350143855,0.78935281177303962,9.1394931500590495,30.702291571226716,39.841784721285762,24.925574009243359,8.5768806437163327,3.958582082034805,14.887879668669706,19.039369219915166,101.06618784604692,0.42599999999999999,2160.0,39.21503869108647,77.387687173379334,0.50780984309938038,7.8796835444723632,21.933843408583957,0.35784434702727758,17.624690401738125,23.074557069993645,0.76331080508355598,7.6983642598935589,29.484998650890962,37.183362910784517,22.558397523803784,9.2256034226851789,4.3685091445682529,14.235968019488915,20.04617585663231,103.93445132838343,0.72899999999999998
"NOV 20, 2013",ATL,DET,W,1,2400.0,37.403155302886802,82.130400777258146,0.45604280012462328,9.6855500204228608,25.652332125058287,0.37353022196011304,16.425430350617919,20.777006489312921,0.78975869196925685,9.2084847025600354,30.697329764080497,39.905814466640528,25.007666909397415,8.5698286544449385,3.9578917834020517,14.919344329814201,19.106692040247086,100.91729097681437,0.42599999999999999,2185.0,39.016979852781397,86.981876929496821,0.44910140276642546,5.7364832258834184,18.16571877104791,0.3059586977134427,17.055539098347563,25.597990540977566,0.66933734570298797,14.490543436787549,31.007795501126893,45.49833893791444,20.979146379712564,8.5432965553716933,5.2002849532036048,14.118972165595121,20.210354161209857,100.82598202979378,0.38700000000000001
"NOV 22, 2013",ATL,DET,W,0,2640.0,37.476541224601576,82.26590745687912,0.45621018012670034,9.6636425207632417,25.679870993809256,0.37212239232611494,16.515854189794883,20.873289930801473,0.79070467016874457,9.1452927809360354,30.775618593481834,39.920911374417869,25.057794691220703,8.579325798685689,3.9738566464587524,14.768000068644437,19.075136907584536,101.13257915976128,0.42599999999999999,2425.0,39.082831981515518,87.260268354570542,0.44826699953308813,5.715769836143803,18.15204202958968,0.30494162718415485,17.089236460615556,25.673367435091954,0.66860517104238126,14.564158902964396,31.073497066719138,45.637655969683529,21.011591402330801,8.5849899415253272,5.219961755715139,14.104529086342582,20.213802590082143,100.9706702597904,0.38700000000000001
"NOV 23, 2013",ATL,BOS,L,1,2880.0,37.501150245011601,82.453672581160433,0.45536368312881204,9.7580365627759651,25.857868843706076,0.37387443219821681,16.507785092958134,20.821178096314828,0.79208308133822358,9.2143809939516341,30.738545570039868,39.952926563991497,25.092091269407714,8.5389812286637827,3.9067542572330654,14.664133403121845,19.193055856044278,101.2681221457573,0.42599999999999999,3120.0,36.242351269586742,83.710674377591616,0.43464936966954004,6.6745132844469719,20.283630880872195,0.32512636667647304,16.573234502772646,21.504459763452569,0.77690474540383914,11.904965627826046,31.613791517842678,43.518757145668722,20.972239622036014,6.9872170199070966,4.3710292945938001,14.328062345138443,21.06910373665081,95.732450326393106,0.33900000000000002
"NOV 26, 2013",ATL,ORL,L,0,3120.0,37.509502749095127,82.411233790846438,0.45570307784762554,9.7873371721555635,25.905499991101181,0.37430567273485388,16.5495815111741,20.818197731253409,0.79416779936052739,9.1846206771841619,30.667521329540531,39.852142006724691,25.176959457231177,8.5146309158081799,3.9385334948536164,14.675202293173875,19.279606786978352,101.35592418151991,0.42599999999999999,2905.0,36.655499723313426,83.415663180386872,0.43920866206782361,6.5544482185422686,19.45540225198889,0.34017729908811789,16.375700704176307,21.201637844458556,0.77746986304481802,9.3186347439527033,32.621052251105553,41.93968699505826,20.885010975698581,7.8251144181444925,4.1322710814597219,13.069941636091727,19.773995655304748,96.241148369345439,0.29699999999999999
"NOV 27, 2013",ATL,HOU,L,0,3360.0,37.534661128246718,82.234754354027217,0.45684812914508599,9.8671261250248214,26.003924990952864,0.37637743394710138,16.658741203027002,20.965167693440964,0.79352059601653613,9.1376976884705634,30.745313351699544,39.883011040170111,25.213242114851699,8.5232080977383156,3.9541757197678438,14.786455664726775,19.16760023342799,101.59518958454525,0.42599999999999999,3435.0,37.978313729191285,80.030780160540644,0.47646113785496214,9.0805810851928399,25.616638307247872,0.35455491141856182,20.561955178090397,29.633760425391287,0.69904942261105796,11.282150616046177,33.504076117013497,44.786226733059678,20.884138139602484,7.2783918463749071,5.2624011018958941,15.036285629696055,19.588676983224175,105.59916372166582,0.69399999999999995
"NOV 29, 2013",ATL,DAL,W,1,3600.0,37.660238813717491,82.38866692659434,0.45761226463083743,9.8815782271085695,26.070657074135411,0.37583372451288644,16.553053556410784,20.864587154998315,0.79254593928347827,9.2233259832784071,30.741068574227867,39.964394557506274,25.266796150099228,8.5485948993672878,3.9367453150973071,14.799563259138885,19.17039357065179,101.75510941095435,0.42599999999999999,3600.0,39.706412885319502,83.74040598637869,0.47481677593766081,8.2397144866205672,22.024084652897354,0.37078995154876682,16.402037524217899,20.598185010933733,0.78841138297767521,9.9436038473651909,30.029703551422553,39.973307398787739,23.846745555298622,8.6406047820532805,4.1758234836248604,12.286240735515104,20.031488692648765,104.05457778147746,0.58699999999999997
