Date,Team,Opponent,WL,vs,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,MIN1,FGM1,FGA1,FG_PCT1,FG3M1,FG3A1,FG3_PCT1,FTM1,FTA1,FT_PCT1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1
"NOV 03, 2013",ATL,LAL,L,0,240.0,37.637931034482762,82.258620689655174,0.45815517241379305,9.4827586206896548,25.103448275862068,0.3733275862068966,16.568965517241381,21.293103448275861,0.77843103448275863,9.0344827586206904,31.413793103448278,40.448275862068968,25.103448275862068,8.4137931034482758,4.2241379310344831,14.603448275862069,18.879310344827587,101.32758620689656,240.0,37.665950013437246,83.718086535877461,0.45095108841709219,9.2996506315506586,24.581564095673208,0.37460198871271161,16.516527815103466,22.016393442622952,0.74942004837409293,9.0166621875839841,32.332706261757593,41.349368449341576,23.665412523515187,6.9161515721580216,5.7328675087342109,15.133566245632895,20.083848427841978,101.14807847352861
"NOV 05, 2013",ATL,SAC,W,1,240.0,37.666171224732459,82.34928656361474,0.45798543400713432,9.4738406658739596,25.139714625445897,0.37226426872770513,16.509809750297265,21.125743162901308,0.78073156956004752,9.0695600475624261,31.43816884661118,40.507728894173603,25.122473246135552,8.4381688466111768,4.2452437574316289,14.631093935790727,18.997919143876334,101.31599286563615,240.0,37.321666666666673,82.931111111111107,0.45174694444444446,6.4066666666666663,18.779166666666665,0.33675027777777783,20.898888888888891,26.798055555555553,0.78106750000000003,12.033333333333333,31.913333333333334,43.946666666666673,19.441111111111113,7.3388888888888886,3.9324999999999997,14.6425,22.831666666666667,101.94888888888889
"NOV 07, 2013",ATL,DEN,L,1,240.0,37.625932797572673,82.217377711263282,0.45822656217967112,9.4820103325269578,25.193847636229449,0.37163089405059663,16.55308233219894,21.041704251916851,0.78491659662142765,9.0535179794169505,31.256068309483783,40.309586288900739,25.107343474517201,8.4284821025872319,4.2667134773873467,14.693699003649185,18.946159129115586,101.28695825987126,240.0,37.896006894570533,85.072967538063779,0.44649353634013217,8.430336110313128,23.446710715311692,0.35823412812410221,18.948577994829073,26.329790290146509,0.72263372594082154,12.46768170066073,32.776501005458201,45.244182706118934,21.87704682562482,7.2927319735708132,5.6032749209997137,15.117494972708991,23.067796610169491,103.17092789428324
"NOV 09, 2013",ATL,ORL,W,1,240.0,37.60224198373772,82.238366982147127,0.45783391670001028,9.5075622348119069,25.248913974785129,0.37176246118939998,16.510894096547201,20.956216394191273,0.78584619311490056,9.0544407032000009,31.329448797578333,40.383889500778331,25.091952844767498,8.3841455871145971,4.2195878476871291,14.70565933129831,19.014196355479648,101.22294029883456,245.0,36.323237484408807,82.640272852921839,0.43963265448061145,6.7085368664093457,19.652410632086156,0.34287528575223031,16.599972111904403,21.583604321692949,0.77396179171755741,9.4129714859951665,32.283945547974859,41.696917033970024,20.861369276851764,7.7759439681340883,4.1053408759397021,13.678423653525387,19.843155361339566,95.954983947131367
"NOV 11, 2013",ATL,CHA,W,0,240.0,37.509177190353888,82.035580205977254,0.45784829457414838,9.5335546871362489,25.235964215729698,0.37286181396852752,16.57142675338422,20.989944263056643,0.78760216196170907,8.9864138187724159,31.30064619064003,40.287060009412443,24.990089962780729,8.3390446489614014,4.1371669485093205,14.769550009424144,18.945475602987919,101.12333582122825,240.0,35.937064097222219,81.655980878343627,0.44091969942644033,6.0491101028806584,16.734935861625516,0.35793308831790116,17.997450411522632,24.441742835648149,0.7339676007896091,8.8486438271604939,33.151374457304527,42.000018284465021,21.351457112911522,6.1275360493827158,4.8968790882201647,11.756230010288066,18.010068999485597,95.920688708847749
"NOV 13, 2013",ATL,NYK,L,1,240.0,37.414507831566887,81.898262623321685,0.45750085137715096,9.5944780438110104,25.343480840138831,0.37384219007143327,16.650244456028776,21.058736405523138,0.7890090957886351,9.0206623328891808,31.288588366340718,40.309250699229899,24.80026392765626,8.3276488670469426,4.1050491372767226,14.817300871655595,19.013501044418742,101.07373816297357,240.0,36.986333801146969,83.343492140157977,0.44442765348909574,9.0899478850547322,24.639838982671559,0.36466445164078448,14.953674372059558,19.9672732511766,0.74959573996050444,10.950860048817571,30.060325257095815,41.011185305913386,20.349307585944544,7.4574131351778199,4.3734755061400632,12.372149766258566,22.304385877247643,98.016289859408246
"NOV 15, 2013",ATL,PHI,W,0,240.0,37.456137276938733,81.999956806482402,0.45744052122848111,9.5874862859456833,25.314920164968811,0.37390843472783725,16.540765912167203,20.939059446997675,0.78845752847464601,9.0727427179389952,31.224598510587974,40.29734122852696,24.77957882296068,8.3505393647546491,4.1241017086090803,14.848633645304828,18.962009683115614,101.04052675199034,249.375,37.749097211011453,88.519777789719953,0.42860150103780098,6.6840088821429724,22.074293954037383,0.30478657998429404,17.111731880800892,23.96705857034986,0.71107815660735774,12.103398357292011,31.624206105314769,43.727604462606777,21.706992110470569,9.4102588455304605,3.8831428328471684,16.915213463982152,22.500272122953074,99.29393518496677
"NOV 16, 2013",ATL,NYK,W,0,240.0,37.498484471368705,82.086162958318297,0.45748259918069634,9.6665808770826782,25.337591202295862,0.37676892498176551,16.550089462376981,20.938008747807977,0.78891369275869172,9.09123828204139,31.090539864218798,40.181778146260186,24.827502595770348,8.477272802078005,4.0917586346195813,14.846023880568705,19.030320194893473,101.21363928219708,240.0,37.085855181835242,83.289541463791252,0.44593493684818164,9.0937274039640936,24.530379212413187,0.36638300244750754,14.950530579467063,19.930985857974431,0.75096641343944603,11.031740399799714,30.178685914613361,41.210426314413077,20.361929148178131,7.4236216317182322,4.4522009797372757,12.565316770088128,22.363627872115007,98.215968347101665
"NOV 19, 2013",ATL,MIA,L,1,240.0,37.472596272599198,82.10488990587551,0.45707712675277729,9.6608322715151385,25.377894498887169,0.37576494092972701,16.404401349659345,20.764526140011565,0.78861910125453116,9.1445354938007259,30.988652620498435,40.133188114299159,24.824528502593971,8.5199844021138329,4.0760993007337127,14.843369119888855,18.961877439633014,101.01042616637289,240.0,39.21503869108647,77.387687173379334,0.50780984309938038,7.8796835444723632,21.933843408583957,0.35784434702727758,17.624690401738125,23.074557069993645,0.76331080508355598,7.6983642598935589,29.484998650890962,37.183362910784517,22.558397523803784,9.2256034226851789,4.3685091445682529,14.235968019488915,20.04617585663231,103.93445132838343
"NOV 20, 2013",ATL,DET,W,1,240.0,37.360054829023333,82.17566386976992,0.45523362893817004,9.6722259313688479,25.436134059212808,0.37519192266989465,16.463097924653471,20.82943176311521,0.78902632713823007,9.2159930023145318,30.988456976024267,40.204449978338801,24.907710028500762,8.5117082711157952,4.0774113576429141,14.875151346093837,19.030185671350825,100.85543351406899,242.77777777777777,39.036291701031502,86.848382910296465,0.44995883208852494,5.769524744018268,18.264519618325888,0.30591193453278526,16.980196664408769,25.513866401306711,0.66874888167430968,14.40476281889846,30.912051911304015,45.316814730202474,21.05480236374316,8.5919194426674839,5.2230045521149799,14.159075781828438,20.157040193921503,100.82230481049004
"NOV 22, 2013",ATL,DET,W,0,240.0,37.435228188144421,82.316623591662506,0.45539282943710402,9.6493332750131398,25.460894991268198,0.37376419719868598,16.557289268181979,20.929939207306852,0.78999229829578577,9.1507515023544368,31.074464854921235,40.22521635727567,24.957842960026639,8.5205308275143423,4.0959874155333091,14.717826369302351,18.996223355339634,101.07707891948397,242.5,39.103563229382033,87.12918929213474,0.4491248126233337,5.7490168230852392,18.252261611964652,0.304877133441665,17.013199942148916,25.589097507995159,0.66799469636888154,14.478175532546768,30.977252776492417,45.455428309039171,21.089049069805551,8.6351181000452737,5.2433879613168957,14.145060378192245,20.159657530486864,100.96934322399821
"NOV 23, 2013",ATL,BOS,L,1,240.0,37.459973501733117,82.511737791518755,0.45450305063429541,9.7467355728581939,25.641255249738343,0.375604959219353,16.549656324529941,20.877007124674215,0.79140595861123031,9.2223161834295144,31.041265973109535,40.263582156539044,24.991598873130545,8.4777813590232114,4.0286768537321587,14.609513030842043,19.116847895948936,101.21633890085438,240.0,36.349174128163789,83.990178636857252,0.43447886098988936,6.6472787310770816,20.26810019870754,0.32399185541138337,16.482362222844976,21.411763065694238,0.77628191044516781,11.902820314615607,31.463385949094377,43.366206263709977,20.990954633165458,6.905789643636524,4.3989535981358712,14.111508087283262,20.928375888175516,95.82798921024964
"NOV 26, 2013",ATL,ORL,L,0,240.0,37.467904079349204,82.468836718958741,0.45483931012799017,9.7768517034247129,25.686794133354521,0.37608090679210043,16.593615916332183,20.874886557858254,0.79355088893211367,9.19166646245416,30.973011938163147,40.164678400617305,25.077660922667281,8.4515362100408531,4.0636540408654716,14.62002187620139,19.205069411396334,101.30627577845532,242.08333333333334,36.475529716665264,83.172100212086221,0.43844914716712491,6.546399989190304,19.483868374098975,0.33925123077484926,16.441057957299041,21.283156967182858,0.77770322719608886,9.2672351103499491,32.613298321262434,41.880533431612385,20.825110063063434,7.8217196806329552,4.1347821239696838,13.14955659100743,19.65460871681859,95.938517379819871
