Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM1,FGA1,FG%1,3FGM1,3FGA1,3FG%1,FTM1,FTA1,FT%1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1
2014/02/19,POR  ,SAS,L,39.716981132075503,87.943396226415103,0.45243396226415,9.3962264150943398,24.679245283018901,0.37918867924528005,19.056603773584897,23.245283018867898,0.81892452830189,12.735849056603801,33.396226415094297,46.132075471698101,23.9433962264151,5.5660377358490596,4.6603773584905701,13.3584905660377,19.2264150943396,107.88679245283001,40.314814814814795,82.2222222222222,0.49149999999999999,8.0370370370370399,20.407407407407398,0.39514814814815002,15.296296296296301,19.740740740740701,0.76912962962963005,8.9259259259259291,33.462962962962997,42.3888888888889,24.740740740740701,7.3703703703703702,4.981481481481481,14.425925925925901,18.148148148148099,103.962962962963
2014/02/21,POR  ,UTA,W,39.759259259259295,88.037037037036995,0.45242592592593001,9.3518518518518494,24.629629629629601,0.37805555555555997,19.037037037036999,23.2777777777778,0.81709259259259004,12.7407407407407,33.370370370370395,46.1111111111111,23.8333333333333,5.5740740740740709,4.6666666666666696,13.3703703703704,19.240740740740701,107.90740740740699,35.698113207547202,81.320754716981099,0.43996226415094003,6.6981132075471699,19.094339622641499,0.34626415094340002,16.320754716981099,21.698113207547198,0.76058490566037995,11.0566037735849,30.811320754717002,41.867924528301899,20.0,6.8679245283018897,4.5849056603773608,14.0566037735849,20.811320754716998,94.415094339622598
2014/02/23,POR  ,MIN,W,39.7454545454545,88.090909090909093,0.45200000000000001,9.3090909090909104,24.545454545454501,0.37754545454544997,19.0,23.1636363636364,0.82041818181818005,12.727272727272698,33.363636363636395,46.090909090909101,23.690909090909098,5.5636363636363599,4.7454545454545496,13.3272727272727,19.236363636363603,107.8,38.490909090909099,87.818181818181799,0.43929090909090995,7.5818181818181802,21.945454545454503,0.34376363636363999,21.181818181818198,27.199999999999999,0.78265454545455004,12.7090909090909,33.054545454545497,45.763636363636401,23.454545454545499,8.7818181818181795,3.6363636363636402,13.3090909090909,18.090909090909101,105.745454545455
2014/02/25,POR  ,DEN,W,39.75,88.0,0.45253571428570999,9.375,24.607142857142897,0.37908928571429001,18.928571428571399,23.035714285714302,0.82251785714285996,12.714285714285701,33.375,46.089285714285708,23.607142857142897,5.53571428571429,4.78571428571429,13.3035714285714,19.303571428571399,107.80357142857099,37.8363636363636,84.945454545454595,0.44665454545455002,8.3636363636363598,23.109090909090899,0.36081818181817998,18.636363636363601,25.8727272727273,0.72552727272727002,12.272727272727302,32.945454545454503,45.218181818181797,21.800000000000001,7.1636363636363605,5.7636363636363601,14.8545454545455,22.800000000000001,102.67272727272699
2014/02/26,POR  ,BKN,W,39.543859649122794,87.789473684210492,0.45105263157894998,9.4210526315789505,24.719298245613999,0.37922807017544002,19.157894736842099,23.2982456140351,0.82285964912281007,12.6140350877193,33.385964912280699,46.0,23.491228070175399,5.5789473684210504,4.9122807017543897,13.298245614035098,19.3333333333333,107.666666666667,35.296296296296298,78.2777777777778,0.45150000000000001,8.0,21.9444444444444,0.35183333333333,18.7777777777778,24.648148148148103,0.76379629629629997,9.0925925925925899,29.9444444444444,39.037037037037003,20.7222222222222,7.9629629629629601,4.1111111111111098,14.0,21.907407407407398,97.370370370370409
2014/03/01,POR  ,DEN,W,39.655172413793103,87.758620689655203,0.45250000000000001,9.4827586206896513,24.827586206896601,0.37991379310345003,19.1551724137931,23.258620689655199,0.82427586206896986,12.6206896551724,33.5,46.120689655172399,23.586206896551701,5.5862068965517198,4.9310344827586201,13.258620689655199,19.258620689655199,107.948275862069,37.684210526315802,85.175438596491205,0.44385964912281001,8.2456140350877209,23.0350877192982,0.35645614035088002,18.684210526315802,26.0,0.72377192982455996,12.561403508771901,32.982456140350898,45.543859649122801,21.614035087719301,7.1403508771929802,5.7543859649122799,15.0175438596491,22.824561403508802,102.298245614035
2013/11/01,SAC,LAC,L,33.0,81.0,0.40700000000000003,8.0,21.0,0.38100000000000001,16.0,23.0,0.69599999999999995,11.0,30.0,41.0,13.0,8.0,7.0,14.0,26.0,90.0,41.5,84.0,0.49399999999999999,8.5,24.5,0.35100000000000003,23.0,36.5,0.61250000000000004,13.0,29.0,42.0,27.0,13.0,4.0,17.0,25.5,114.5
2013/11/02,SAC,GSW,L,34.5,80.0,0.43149999999999999,7.0,19.0,0.36700000000000005,19.5,27.5,0.70750000000000002,10.5,27.5,38.0,17.0,7.5,6.0,11.5,26.5,95.5,43.0,81.0,0.53049999999999997,13.5,24.0,0.5635,20.5,28.0,0.73999999999999999,8.5,32.0,40.5,30.0,7.5,5.5,19.5,28.5,120.0
2013/11/05,SAC,ATL,L,33.0,82.3333333333333,0.40266666666667,6.6666666666666696,21.3333333333333,0.32166666666666999,20.0,26.3333333333333,0.76333333333332998,12.333333333333302,29.0,41.3333333333333,16.6666666666667,8.0,4.3333333333333304,12.333333333333302,23.6666666666667,92.6666666666667,37.6666666666667,81.0,0.46633333333332999,9.0,23.0,0.39233333333332998,20.3333333333333,30.6666666666667,0.65133333333332988,7.3333333333333304,33.3333333333333,40.6666666666667,25.6666666666667,10.6666666666667,3.6666666666666696,13.666666666666698,18.0,104.666666666667
2013/11/08,SAC,POR,L,33.5,81.75,0.41149999999999998,7.5,23.75,0.32200000000000001,20.0,25.0,0.8105,11.75,29.0,40.75,18.0,8.5,4.25,13.75,24.25,94.5,39.5,88.0,0.45100000000000001,10.0,24.75,0.41675000000000001,16.0,21.75,0.74775000000000003,11.25,29.5,40.75,23.75,5.0,5.75,12.5,20.5,105.0
